recall_id,clause_id,segment_ids,fan_out,reciprocal,percentage,including_other_clauses_percentage,including_other_clauses,only_secondary,totally_missed,max_clause_id,clause_position
5be0bf8e292b64000169a165,2,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",21,0.09523809523809523
5be0bf8e292b64000169a165,3,[3],1,[],0.0,0.0,[],set(),{3},21,0.14285714285714285
5be0bf8e292b64000169a165,4,[4],1,[],0.0,0.0,[],set(),{4},21,0.19047619047619047
5be0bf8e292b64000169a165,5,[4],1,[],0.0,0.0,[],set(),{4},21,0.23809523809523808
5be0bf8e292b64000169a165,6,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",21,0.2857142857142857
5be0bf8e292b64000169a165,7,[6],1,[],0.0,0.0,[],set(),{6},21,0.3333333333333333
5be0bf8e292b64000169a165,8,[6],1,[],0.0,0.0,[],set(),{6},21,0.38095238095238093
5be0bf8e292b64000169a165,9,[13],1,[],0.0,0.0,[],set(),{13},21,0.42857142857142855
5be0bf8e292b64000169a165,10,[7],1,[],0.0,0.0,[],set(),{7},21,0.47619047619047616
5be0bf8e292b64000169a165,11,[8],1,[],0.0,0.0,[],set(),{8},21,0.5238095238095238
5be0bf8e292b64000169a165,12,"[9, 11]",2,[],0.0,0.0,[],set(),"{9, 11}",21,0.5714285714285714
5be0bf8e292b64000169a165,13,[10],1,[],0.0,0.0,[],set(),{10},21,0.6190476190476191
5be0bf8e292b64000169a165,14,[],0,[],0.0,0.0,[],set(),set(),21,0.6666666666666666
5be0bf8e292b64000169a165,15,[14],1,[],0.0,0.0,[],set(),{14},21,0.7142857142857143
5be0bf8e292b64000169a165,16,[15],1,[],0.0,0.0,[],set(),{15},21,0.7619047619047619
5be0bf8e292b64000169a165,17,[16],1,[],0.0,0.0,[],set(),{16},21,0.8095238095238095
5be0bf8e292b64000169a165,18,[13],1,[],0.0,0.0,[],set(),{13},21,0.8571428571428571
5be0bf8e292b64000169a165,19,[17],1,[],0.0,0.0,[],set(),{17},21,0.9047619047619048
5be0bf8e292b64000169a165,20,[18],1,[],0.0,0.0,[],set(),{18},21,0.9523809523809523
5be0bf8e292b64000169a165,21,[19],1,[],0.0,0.0,[],set(),{19},21,1.0
62b47e0c29438e8654ef9938,1,[1],1,[],0.0,0.0,[],set(),{1},9,0.1111111111111111
62b47e0c29438e8654ef9938,2,"[2, 3, 5, 6]",4,[],0.0,0.0,[],set(),"{2, 3, 5, 6}",9,0.2222222222222222
62b47e0c29438e8654ef9938,3,[7],1,[],0.0,0.0,[],set(),{7},9,0.3333333333333333
62b47e0c29438e8654ef9938,4,[7],1,[],0.0,0.0,[],set(),{7},9,0.4444444444444444
62b47e0c29438e8654ef9938,5,"[9, 11, 12]",3,[],0.0,0.0,[],set(),"{9, 11, 12}",9,0.5555555555555556
62b47e0c29438e8654ef9938,6,"[8, 9, 10]",3,[],0.0,0.0,[],set(),"{8, 9, 10}",9,0.6666666666666666
62b47e0c29438e8654ef9938,7,"[14, 15, 16]",3,[],0.0,0.0,[],set(),"{16, 14, 15}",9,0.7777777777777778
62b47e0c29438e8654ef9938,8,"[17, 18]",2,[],0.0,0.0,[],set(),"{17, 18}",9,0.8888888888888888
62b47e0c29438e8654ef9938,9,[19],1,[],0.0,0.0,[],set(),{19},9,1.0
601958c0af6453017a0cbbd4,1,[1],1,[],0.0,0.0,[],set(),{1},10,0.1
601958c0af6453017a0cbbd4,2,"[2, 3]",2,[],0.0,0.0,[],set(),"{2, 3}",10,0.2
601958c0af6453017a0cbbd4,3,[4],1,[],0.0,0.0,[],set(),{4},10,0.3
601958c0af6453017a0cbbd4,4,[5],1,[],0.0,0.0,[],set(),{5},10,0.4
601958c0af6453017a0cbbd4,5,[6],1,[],0.0,0.0,[],set(),{6},10,0.5
601958c0af6453017a0cbbd4,6,[6],1,[],0.0,0.0,[],set(),{6},10,0.6
601958c0af6453017a0cbbd4,7,[7],1,[],0.0,0.0,[],set(),{7},10,0.7
601958c0af6453017a0cbbd4,8,[7],1,[],0.0,0.0,[],set(),{7},10,0.8
601958c0af6453017a0cbbd4,9,[8],1,[],0.0,0.0,[],set(),{8},10,0.9
601958c0af6453017a0cbbd4,10,[9],1,[],0.0,0.0,[],set(),{9},10,1.0
59c63ec50aaf750001213c37,1,[1],1,[],0.0,0.0,[],set(),{1},6,0.16666666666666666
59c63ec50aaf750001213c37,2,[6],1,[],0.0,0.0,[],set(),{6},6,0.3333333333333333
59c63ec50aaf750001213c37,3,[4],1,[],0.0,0.0,[],set(),{4},6,0.5
59c63ec50aaf750001213c37,4,"[7, 8, 13]",3,[],0.0,0.0,[],set(),"{8, 13, 7}",6,0.6666666666666666
59c63ec50aaf750001213c37,5,"[14, 15, 16]",3,[],0.0,0.0,[],set(),"{16, 14, 15}",6,0.8333333333333334
59c63ec50aaf750001213c37,6,"[17, 18, 19]",3,[],0.0,0.0,[],set(),"{17, 18, 19}",6,1.0
5da5d4ea6f5d4400138def3f,1,[],0,[],0.0,0.0,[],set(),set(),18,0.05555555555555555
5da5d4ea6f5d4400138def3f,2,[1],1,[],0.0,0.0,[],set(),{1},18,0.1111111111111111
5da5d4ea6f5d4400138def3f,3,"[2, 3, 5]",3,[],0.0,0.0,[],set(),"{2, 3, 5}",18,0.16666666666666666
5da5d4ea6f5d4400138def3f,4,[4],1,[],0.0,0.0,[],set(),{4},18,0.2222222222222222
5da5d4ea6f5d4400138def3f,5,[6],1,[],0.0,0.0,[],set(),{6},18,0.2777777777777778
5da5d4ea6f5d4400138def3f,6,[],0,[],0.0,0.0,[],set(),set(),18,0.3333333333333333
5da5d4ea6f5d4400138def3f,7,[7],1,[],0.0,0.0,[],set(),{7},18,0.3888888888888889
5da5d4ea6f5d4400138def3f,8,[8],1,[],0.0,0.0,[],set(),{8},18,0.4444444444444444
5da5d4ea6f5d4400138def3f,9,[9],1,[],0.0,0.0,[],set(),{9},18,0.5
5da5d4ea6f5d4400138def3f,10,[10],1,[],0.0,0.0,[],set(),{10},18,0.5555555555555556
5da5d4ea6f5d4400138def3f,11,[10],1,[],0.0,0.0,[],set(),{10},18,0.6111111111111112
5da5d4ea6f5d4400138def3f,12,[],0,[],0.0,0.0,[],set(),set(),18,0.6666666666666666
5da5d4ea6f5d4400138def3f,13,"[14, 15]",2,[],0.0,0.0,[],set(),"{14, 15}",18,0.7222222222222222
5da5d4ea6f5d4400138def3f,14,[16],1,[],0.0,0.0,[],set(),{16},18,0.7777777777777778
5da5d4ea6f5d4400138def3f,15,[16],1,[],0.0,0.0,[],set(),{16},18,0.8333333333333334
5da5d4ea6f5d4400138def3f,16,[17],1,[],0.0,0.0,[],set(),{17},18,0.8888888888888888
5da5d4ea6f5d4400138def3f,17,[18],1,[],0.0,0.0,[],set(),{18},18,0.9444444444444444
5da5d4ea6f5d4400138def3f,18,[19],1,[],0.0,0.0,[],set(),{19},18,1.0
630492ce98f024b7188676df,1,[1],1,[],0.0,0.0,[],set(),{1},10,0.1
630492ce98f024b7188676df,2,[1],1,[],0.0,0.0,[],set(),{1},10,0.2
630492ce98f024b7188676df,3,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",10,0.3
630492ce98f024b7188676df,4,[4],1,[],0.0,0.0,[],set(),{4},10,0.4
630492ce98f024b7188676df,5,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",10,0.5
630492ce98f024b7188676df,6,[6],1,[],0.0,0.0,[],set(),{6},10,0.6
630492ce98f024b7188676df,7,[16],1,[],0.0,0.0,[],set(),{16},10,0.7
630492ce98f024b7188676df,8,"[14, 15]",2,[],0.0,0.0,[],set(),"{14, 15}",10,0.8
630492ce98f024b7188676df,9,[17],1,[],0.0,0.0,[],set(),{17},10,0.9
630492ce98f024b7188676df,10,[19],1,[],0.0,0.0,[],set(),{19},10,1.0
610eed701307b477c5f8771e,1,[1],1,[],0.0,0.0,[],set(),{1},13,0.07692307692307693
610eed701307b477c5f8771e,2,[1],1,[],0.0,0.0,[],set(),{1},13,0.15384615384615385
610eed701307b477c5f8771e,3,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",13,0.23076923076923078
610eed701307b477c5f8771e,4,"[2, 3, 5]",3,[],0.0,0.0,[],set(),"{2, 3, 5}",13,0.3076923076923077
610eed701307b477c5f8771e,5,[6],1,[],0.0,0.0,[],set(),{6},13,0.38461538461538464
610eed701307b477c5f8771e,6,"[6, 7, 13]",3,[],0.0,0.0,[],set(),"{13, 6, 7}",13,0.46153846153846156
610eed701307b477c5f8771e,7,[7],1,[],0.0,0.0,[],set(),{7},13,0.5384615384615384
610eed701307b477c5f8771e,8,[8],1,[],0.0,0.0,[],set(),{8},13,0.6153846153846154
610eed701307b477c5f8771e,9,"[9, 10]",2,[],0.0,0.0,[],set(),"{9, 10}",13,0.6923076923076923
610eed701307b477c5f8771e,10,[10],1,[],0.0,0.0,[],set(),{10},13,0.7692307692307693
610eed701307b477c5f8771e,11,"[14, 15, 16]",3,[],0.0,0.0,[],set(),"{16, 14, 15}",13,0.8461538461538461
610eed701307b477c5f8771e,12,"[17, 18]",2,[],0.0,0.0,[],set(),"{17, 18}",13,0.9230769230769231
610eed701307b477c5f8771e,13,[19],1,[],0.0,0.0,[],set(),{19},13,1.0
60e36c2c650c79e11dbc84d7,1,[14],1,[],0.0,0.0,[],set(),{14},1,1.0
6323441a11146d51c1d5874d,1,[1],1,[],0.0,0.0,[],set(),{1},5,0.2
6323441a11146d51c1d5874d,2,[1],1,[],0.0,0.0,[],set(),{1},5,0.4
6323441a11146d51c1d5874d,3,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",5,0.6
6323441a11146d51c1d5874d,4,[8],1,[],0.0,0.0,[],set(),{8},5,0.8
6323441a11146d51c1d5874d,5,[7],1,[],0.0,0.0,[],set(),{7},5,1.0
5ea0631f1b0f64012fefc637,1,[1],1,[],0.0,0.0,[],set(),{1},10,0.1
5ea0631f1b0f64012fefc637,2,"[2, 5, 6]",3,[],0.0,0.0,[],set(),"{2, 5, 6}",10,0.2
5ea0631f1b0f64012fefc637,3,[4],1,[],0.0,0.0,[],set(),{4},10,0.3
5ea0631f1b0f64012fefc637,4,[7],1,[],0.0,0.0,[],set(),{7},10,0.4
5ea0631f1b0f64012fefc637,5,"[9, 16]",2,[],0.0,0.0,[],set(),"{16, 9}",10,0.5
5ea0631f1b0f64012fefc637,6,[11],1,[],0.0,0.0,[],set(),{11},10,0.6
5ea0631f1b0f64012fefc637,7,"[14, 15]",2,[],0.0,0.0,[],set(),"{14, 15}",10,0.7
5ea0631f1b0f64012fefc637,8,[13],1,[],0.0,0.0,[],set(),{13},10,0.8
5ea0631f1b0f64012fefc637,9,[17],1,[],0.0,0.0,[],set(),{17},10,0.9
5ea0631f1b0f64012fefc637,10,"[18, 19]",2,[],0.0,0.0,[],set(),"{18, 19}",10,1.0
640226e83e2c4614c50dff0e,1,[1],1,[],0.0,0.0,[],set(),{1},7,0.14285714285714285
640226e83e2c4614c50dff0e,2,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",7,0.2857142857142857
640226e83e2c4614c50dff0e,3,[6],1,[],0.0,0.0,[],set(),{6},7,0.42857142857142855
640226e83e2c4614c50dff0e,4,[7],1,[],0.0,0.0,[],set(),{7},7,0.5714285714285714
640226e83e2c4614c50dff0e,5,[8],1,[],0.0,0.0,[],set(),{8},7,0.7142857142857143
640226e83e2c4614c50dff0e,6,"[9, 10, 11, 12, 16]",5,[],0.0,0.0,[],set(),"{16, 9, 10, 11, 12}",7,0.8571428571428571
640226e83e2c4614c50dff0e,7,"[17, 18, 19]",3,[],0.0,0.0,[],set(),"{17, 18, 19}",7,1.0
5edcea8b73beeb9b0a9d18c9,1,[1],1,[],0.0,0.0,[],set(),{1},10,0.1
5edcea8b73beeb9b0a9d18c9,2,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",10,0.2
5edcea8b73beeb9b0a9d18c9,3,[4],1,[],0.0,0.0,[],set(),{4},10,0.3
5edcea8b73beeb9b0a9d18c9,4,[6],1,[],0.0,0.0,[],set(),{6},10,0.4
5edcea8b73beeb9b0a9d18c9,5,[7],1,[],0.0,0.0,[],set(),{7},10,0.5
5edcea8b73beeb9b0a9d18c9,6,[7],1,[],0.0,0.0,[],set(),{7},10,0.6
5edcea8b73beeb9b0a9d18c9,7,[8],1,[],0.0,0.0,[],set(),{8},10,0.7
5edcea8b73beeb9b0a9d18c9,8,[9],1,[],0.0,0.0,[],set(),{9},10,0.8
5edcea8b73beeb9b0a9d18c9,9,[16],1,[],0.0,0.0,[],set(),{16},10,0.9
5edcea8b73beeb9b0a9d18c9,10,"[18, 19]",2,[],0.0,0.0,[],set(),"{18, 19}",10,1.0
5f4c40e6e83b1e856330ec82,1,[1],1,[],0.0,0.0,[],set(),{1},15,0.06666666666666667
5f4c40e6e83b1e856330ec82,2,[1],1,[],0.0,0.0,[],set(),{1},15,0.13333333333333333
5f4c40e6e83b1e856330ec82,3,[3],1,[],0.0,0.0,[],set(),{3},15,0.2
5f4c40e6e83b1e856330ec82,4,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",15,0.26666666666666666
5f4c40e6e83b1e856330ec82,5,[7],1,[],0.0,0.0,[],set(),{7},15,0.3333333333333333
5f4c40e6e83b1e856330ec82,6,[8],1,[],0.0,0.0,[],set(),{8},15,0.4
5f4c40e6e83b1e856330ec82,7,"[9, 11, 12]",3,[],0.0,0.0,[],set(),"{9, 11, 12}",15,0.4666666666666667
5f4c40e6e83b1e856330ec82,8,[10],1,[],0.0,0.0,[],set(),{10},15,0.5333333333333333
5f4c40e6e83b1e856330ec82,9,[10],1,[],0.0,0.0,[],set(),{10},15,0.6
5f4c40e6e83b1e856330ec82,10,"[14, 15]",2,[],0.0,0.0,[],set(),"{14, 15}",15,0.6666666666666666
5f4c40e6e83b1e856330ec82,11,[16],1,[],0.0,0.0,[],set(),{16},15,0.7333333333333333
5f4c40e6e83b1e856330ec82,12,[],0,[],0.0,0.0,[],set(),set(),15,0.8
5f4c40e6e83b1e856330ec82,13,[17],1,[],0.0,0.0,[],set(),{17},15,0.8666666666666667
5f4c40e6e83b1e856330ec82,14,"[17, 18]",2,[],0.0,0.0,[],set(),"{17, 18}",15,0.9333333333333333
5f4c40e6e83b1e856330ec82,15,[19],1,[],0.0,0.0,[],set(),{19},15,1.0
6414bb5268067523aa656cf6,1,[1],1,[],0.0,0.0,[],set(),{1},10,0.1
6414bb5268067523aa656cf6,2,"[2, 3, 4, 5]",4,[],0.0,0.0,[],set(),"{2, 3, 4, 5}",10,0.2
6414bb5268067523aa656cf6,3,[6],1,[],0.0,0.0,[],set(),{6},10,0.3
6414bb5268067523aa656cf6,4,[6],1,[],0.0,0.0,[],set(),{6},10,0.4
6414bb5268067523aa656cf6,5,[7],1,[],0.0,0.0,[],set(),{7},10,0.5
6414bb5268067523aa656cf6,6,"[9, 10]",2,[],0.0,0.0,[],set(),"{9, 10}",10,0.6
6414bb5268067523aa656cf6,7,"[14, 15, 16]",3,[],0.0,0.0,[],set(),"{16, 14, 15}",10,0.7
6414bb5268067523aa656cf6,8,[17],1,[],0.0,0.0,[],set(),{17},10,0.8
6414bb5268067523aa656cf6,9,[18],1,[],0.0,0.0,[],set(),{18},10,0.9
6414bb5268067523aa656cf6,10,[19],1,[],0.0,0.0,[],set(),{19},10,1.0
6073ef4aa2110f1236736c6d,1,[1],1,[],0.0,0.0,[],set(),{1},3,0.3333333333333333
6073ef4aa2110f1236736c6d,2,"[2, 3, 5]",3,[],0.0,0.0,[],set(),"{2, 3, 5}",3,0.6666666666666666
6073ef4aa2110f1236736c6d,3,[7],1,[],0.0,0.0,[],set(),{7},3,1.0
58df44addc82640001b17a23,1,[1],1,[],0.0,0.0,[],set(),{1},8,0.125
58df44addc82640001b17a23,2,[4],1,[],0.0,0.0,[],set(),{4},8,0.25
58df44addc82640001b17a23,3,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",8,0.375
58df44addc82640001b17a23,4,[6],1,[],0.0,0.0,[],set(),{6},8,0.5
58df44addc82640001b17a23,5,[6],1,[],0.0,0.0,[],set(),{6},8,0.625
58df44addc82640001b17a23,6,"[7, 8]",2,[],0.0,0.0,[],set(),"{8, 7}",8,0.75
58df44addc82640001b17a23,7,"[9, 10, 16]",3,[],0.0,0.0,[],set(),"{16, 9, 10}",8,0.875
58df44addc82640001b17a23,8,"[17, 18, 19]",3,[],0.0,0.0,[],set(),"{17, 18, 19}",8,1.0
60fd3ab1157a5701a2cc3468,1,[1],1,[],0.0,0.0,[],set(),{1},6,0.16666666666666666
60fd3ab1157a5701a2cc3468,2,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",6,0.3333333333333333
60fd3ab1157a5701a2cc3468,3,"[7, 12, 13]",3,[],0.0,0.0,[],set(),"{12, 13, 7}",6,0.5
60fd3ab1157a5701a2cc3468,4,"[9, 11, 14, 15, 16]",5,[],0.0,0.0,[],set(),"{16, 9, 11, 14, 15}",6,0.6666666666666666
60fd3ab1157a5701a2cc3468,5,[17],1,[],0.0,0.0,[],set(),{17},6,0.8333333333333334
60fd3ab1157a5701a2cc3468,6,[],0,[],0.0,0.0,[],set(),set(),6,1.0
63f7792ffa2f18ec31a85d24,1,[1],1,[],0.0,0.0,[],set(),{1},11,0.09090909090909091
63f7792ffa2f18ec31a85d24,2,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",11,0.18181818181818182
63f7792ffa2f18ec31a85d24,3,[3],1,[],0.0,0.0,[],set(),{3},11,0.2727272727272727
63f7792ffa2f18ec31a85d24,4,[],0,[],0.0,0.0,[],set(),set(),11,0.36363636363636365
63f7792ffa2f18ec31a85d24,5,[4],1,[],0.0,0.0,[],set(),{4},11,0.45454545454545453
63f7792ffa2f18ec31a85d24,6,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",11,0.5454545454545454
63f7792ffa2f18ec31a85d24,7,[7],1,[],0.0,0.0,[],set(),{7},11,0.6363636363636364
63f7792ffa2f18ec31a85d24,8,[8],1,[],0.0,0.0,[],set(),{8},11,0.7272727272727273
63f7792ffa2f18ec31a85d24,9,[9],1,[],0.0,0.0,[],set(),{9},11,0.8181818181818182
63f7792ffa2f18ec31a85d24,10,[],0,[],0.0,0.0,[],set(),set(),11,0.9090909090909091
63f7792ffa2f18ec31a85d24,11,"[14, 15]",2,[],0.0,0.0,[],set(),"{14, 15}",11,1.0
5e4ead217dd6be000d5a6140,1,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",4,0.25
5e4ead217dd6be000d5a6140,2,[6],1,[],0.0,0.0,[],set(),{6},4,0.5
5e4ead217dd6be000d5a6140,3,"[6, 7]",2,[],0.0,0.0,[],set(),"{6, 7}",4,0.75
5e4ead217dd6be000d5a6140,4,"[14, 15]",2,[],0.0,0.0,[],set(),"{14, 15}",4,1.0
5ede96d4334831121745dcd6,1,[1],1,[],0.0,0.0,[],set(),{1},5,0.2
5ede96d4334831121745dcd6,2,"[2, 4, 5]",3,[],0.0,0.0,[],set(),"{2, 4, 5}",5,0.4
5ede96d4334831121745dcd6,3,[6],1,[],0.0,0.0,[],set(),{6},5,0.6
5ede96d4334831121745dcd6,4,[7],1,[],0.0,0.0,[],set(),{7},5,0.8
5ede96d4334831121745dcd6,5,"[9, 11, 12, 14, 15, 16]",6,[],0.0,0.0,[],set(),"{16, 9, 11, 12, 14, 15}",5,1.0
60b1e7e6954431450a63e847,1,[1],1,[],0.0,0.0,[],set(),{1},13,0.07692307692307693
60b1e7e6954431450a63e847,2,[1],1,[],0.0,0.0,[],set(),{1},13,0.15384615384615385
60b1e7e6954431450a63e847,3,"[2, 3, 5]",3,[],0.0,0.0,[],set(),"{2, 3, 5}",13,0.23076923076923078
60b1e7e6954431450a63e847,4,"[2, 3, 4, 5, 6]",5,[],0.0,0.0,[],set(),"{2, 3, 4, 5, 6}",13,0.3076923076923077
60b1e7e6954431450a63e847,5,[7],1,[],0.0,0.0,[],set(),{7},13,0.38461538461538464
60b1e7e6954431450a63e847,6,[8],1,[],0.0,0.0,[],set(),{8},13,0.46153846153846156
60b1e7e6954431450a63e847,7,[9],1,[],0.0,0.0,[],set(),{9},13,0.5384615384615384
60b1e7e6954431450a63e847,8,[10],1,[],0.0,0.0,[],set(),{10},13,0.6153846153846154
60b1e7e6954431450a63e847,9,[14],1,[],0.0,0.0,[],set(),{14},13,0.6923076923076923
60b1e7e6954431450a63e847,10,"[15, 16]",2,[],0.0,0.0,[],set(),"{16, 15}",13,0.7692307692307693
60b1e7e6954431450a63e847,11,[17],1,[],0.0,0.0,[],set(),{17},13,0.8461538461538461
60b1e7e6954431450a63e847,12,[17],1,[],0.0,0.0,[],set(),{17},13,0.9230769230769231
60b1e7e6954431450a63e847,13,"[18, 19]",2,[],0.0,0.0,[],set(),"{18, 19}",13,1.0
6097ec1a8c0b4df21cbb9024,1,[6],1,[],0.0,0.0,[],set(),{6},9,0.1111111111111111
6097ec1a8c0b4df21cbb9024,2,[7],1,[],0.0,0.0,[],set(),{7},9,0.2222222222222222
6097ec1a8c0b4df21cbb9024,3,[8],1,[],0.0,0.0,[],set(),{8},9,0.3333333333333333
6097ec1a8c0b4df21cbb9024,4,[9],1,[],0.0,0.0,[],set(),{9},9,0.4444444444444444
6097ec1a8c0b4df21cbb9024,5,[10],1,[],0.0,0.0,[],set(),{10},9,0.5555555555555556
6097ec1a8c0b4df21cbb9024,6,"[11, 12]",2,[],0.0,0.0,[],set(),"{11, 12}",9,0.6666666666666666
6097ec1a8c0b4df21cbb9024,7,[17],1,[],0.0,0.0,[],set(),{17},9,0.7777777777777778
6097ec1a8c0b4df21cbb9024,8,"[18, 19]",2,[],0.0,0.0,[],set(),"{18, 19}",9,0.8888888888888888
6097ec1a8c0b4df21cbb9024,9,"[2, 5]",2,[],0.0,0.0,[],set(),"{2, 5}",9,1.0
5f79f34d5a697d0c18b4ade5,1,"[2, 3]",2,[],0.0,0.0,[],set(),"{2, 3}",11,0.09090909090909091
5f79f34d5a697d0c18b4ade5,2,[8],1,[],0.0,0.0,[],set(),{8},11,0.18181818181818182
5f79f34d5a697d0c18b4ade5,3,[7],1,[],0.0,0.0,[],set(),{7},11,0.2727272727272727
5f79f34d5a697d0c18b4ade5,4,[9],1,[],0.0,0.0,[],set(),{9},11,0.36363636363636365
5f79f34d5a697d0c18b4ade5,5,[10],1,[],0.0,0.0,[],set(),{10},11,0.45454545454545453
5f79f34d5a697d0c18b4ade5,6,"[10, 11]",2,[],0.0,0.0,[],set(),"{10, 11}",11,0.5454545454545454
5f79f34d5a697d0c18b4ade5,7,"[11, 12]",2,[],0.0,0.0,[],set(),"{11, 12}",11,0.6363636363636364
5f79f34d5a697d0c18b4ade5,8,"[14, 15, 16]",3,[],0.0,0.0,[],set(),"{16, 14, 15}",11,0.7272727272727273
5f79f34d5a697d0c18b4ade5,9,[13],1,[],0.0,0.0,[],set(),{13},11,0.8181818181818182
